Región;Especie;Centro;Barrio;Jaula;Cepa;Genetica;Piscucultura origen;Año cierre centro;Batch/Lote; Fecha inicio Siembra ; Fecha Fin ciclo ;Meses cultivo;Num siembra;Peso siembra;% Mortalidad;% Dif inventario;N° cosecha;Biom. Cosecha wfe;Peso Cosecha wfe;FCRb;FCRe;SGR;Productividad;Alimento consumido
XI;Salar;Dring 2;22a;101;Aquagen;IPN SRS;Sealand;2019;Batch 34;27-09-2017;22-02-2019;16,8;52.941;178;17%;1%;44.466;188.543;4,24;1,27;1,43;0,63;3,56;276.575
XI;Salar;Dring 2;22a;103;Aquagen;IPN SRS;Sealand;2019;Batch 34;27-09-2017;22-02-2019;16,8;52.941;163;12%;2%;47.779;219.601;4,60;1,26;1,38;0,67;4,15;314.117
XI;Salar;Dring 2;22a;105;Aquagen;IPN SRS;Sealand;2019;Batch 34;28-09-2017;21-01-2019;15,7;52.941;168;9%;1%;49.019;228.031;4,65;1,22;1,31;0,71;4,31;309.856
XI;Salar;Dring 2;22a;107;Aquagen;IPN SRS;Sealand;2019;Batch 34;30-09-2017;19-01-2019;15,6;52.941;171;7%;3%;50.697;232.807;4,59;1,20;1,27;0,71;4,40;306.569
XI;Salar;Dring 2;22a;102;Aquagen;IPN SRS;Sealand;2019;Batch 35;30-09-2017;24-02-2019;16,8;52.941;163;9%;1%;48.605;191.482;3,94;1,33;1,43;0,64;3,62;282.594
XI;Salar;Dring 2;22a;104;Aquagen;IPN SRS;Sealand;2019;Batch 35;30-09-2017;19-02-2019;16,6;52.941;163;8%;1%;49.345;227.200;4,60;1,28;1,38;0,68;4,29;324.656
XI;Salar;Dring 2;22a;106;Aquagen;IPN SRS;Sealand;2019;Batch 35;01-10-2017;25-01-2019;15,8;52.941;164;6%;8%;53.990;241.787;4,48;1,18;1,24;0,71;4,57;311.195
XI;Salar;Dring 2;22a;108;Aquagen;IPN SRS;Sealand;2019;Batch 35;02-10-2017;23-01-2019;15,7;52.941;164;7%;1%;50.070;228.494;4,56;1,24;1,32;0,71;4,32;311.776
XI;Salar;Dring 2;22a;109;Aquagen;IPN SRS;Sealand;2019;Batch 35;02-10-2017;11-02-2019;16,3;52.941;165;8%;5%;51.208;243.839;4,76;1,17;1,25;0,70;4,61;316.538
XI;Salar;Dring 2;22a;110;Aquagen;IPN SRS;Sealand;2019;Batch 35;09-10-2017;07-02-2019;15,9;52.941;163;8%;-3%;47.001;210.893;4,49;1,23;1,32;0,70;3,98;287.619
XI;Salar;Dring 2;22a;111;Aquagen;IPN SRS;Sealand;2019;Batch 35;07-10-2017;30-01-2019;15,7;52.941;168;6%;3%;51.636;243.260;4,71;1,16;1,20;0,71;4,59;304.041
XI;Salar;Dring 2;22a;112;Aquagen;IPN SRS;Sealand;2019;Batch 35;12-10-2017;23-03-2019;17,3;52.941;158;12%;0%;46.706;234.761;5,03;1,25;1,40;0,67;4,43;340.626
XI;Salar;Dring 2;22a;113;Aquagen;IPN SRS;Sealand;2019;Batch 35;07-10-2017;19-03-2019;17,3;52.941;173;13%;5%;49.162;259.659;5,28;1,18;1,29;0,66;4,90;347.095
XI;Salar;Dring 2;22a;114;Aquagen;IPN SRS;Sealand;2019;Batch 35;12-10-2017;21-03-2019;17,2;52.941;164;11%;1%;47.337;244.089;5,16;1,25;1,37;0,67;4,61;347.995
XI;Salar;Dring 2;22a;115;Aquagen;IPN SRS;Sealand;2019;Batch 35;07-10-2017;13-03-2019;17,1;52.941;171;11%;5%;49.744;245.823;4,94;1,21;1,31;0,66;4,64;334.306
XI;Salar;Dring 2;22a;116;Aquagen;IPN SRS;Sealand;2019;Batch 35;13-10-2017;23-03-2019;17,2;52.941;162;14%;2%;46.923;240.325;5,12;1,23;1,38;0,67;4,54;345.104
XI;Salar;Dring 2;22a;117;Aquagen;IPN SRS;Sealand;2019;Batch 35;08-10-2017;24-03-2019;17,4;52.941;169;11%;6%;50.183;259.582;5,17;1,20;1,31;0,66;4,90;354.964
XI;Salar;Dring 2;22a;118;Aquagen;IPN SRS;Sealand;2019;Batch 35;13-10-2017;26-03-2019;17,3;52.941;161;17%;1%;44.625;227.754;5,10;1,20;1,38;0,67;4,30;325.147
XI;Salar;Canalad 1;31b;1;Aquagen;IPN;Sealand;2019;Batch 36;16-01-2018;18-03-2019;14,0;76.800;233;8%;3%;72.703;344.525;4,74;1,11;1,18;0,73;4,49;417.741
XI;Salar;Canalad 1;31b;2;Aquagen;IPN;Sealand;2019;Batch 36;17-01-2018;18-03-2019;13,9;76.800;225;7%;4%;74.988;349.409;4,66;1,16;1,23;0,74;4,55;439.229
XI;Salar;Canalad 1;31b;3;Aquagen;IPN;Sealand;2019;Batch 36;17-01-2018;17-03-2019;13,9;76.800;233;18%;9%;69.678;325.121;4,67;1,08;1,29;0,73;4,23;427.435
XI;Salar;Canalad 1;31b;4;Aquagen;IPN;Sealand;2019;Batch 36;19-01-2018;02-03-2019;13,3;76.800;222;17%;2%;65.615;285.876;4,36;1,12;1,35;0,75;3,72;392.723
XI;Salar;Canalad 1;31b;5;Aquagen;IPN;Sealand;2019;Batch 36;22-01-2018;17-03-2019;13,7;76.800;212;10%;0%;69.013;314.253;4,55;1,10;1,20;0,75;4,09;386.740
XI;Salar;Canalad 1;31b;6;Aquagen;IPN;Sealand;2019;Batch 36;20-01-2018;12-03-2019;13,6;76.800;211;22%;1%;60.526;256.201;4,23;1,14;1,49;0,74;3,34;386.301
XI;Salar;Canalad 1;31b;7;Aquagen;IPN;Sealand;2019;Batch 36;25-01-2018;12-03-2019;13,5;76.800;209;10%;-1%;68.378;308.125;4,51;1,15;1,23;0,77;4,01;388.651
XI;Salar;Canalad 1;31b;8;Aquagen;IPN;Sealand;2019;Batch 36;23-01-2018;10-03-2019;13,5;76.800;213;15%;-1%;64.726;295.865;4,57;1,12;1,31;0,77;3,85;394.609
XI;Salar;Level 2;19b;1;Aquagen;IPN SRS;Sealand;2019;Batch 35;02-11-2017;04-01-2019;14,0;59.500;184;7%;-1%;54.852;262.328;4,78;1,25;1,30;0,78;4,41;352.101
XI;Salar;Level 2;19b;2;Aquagen;IPN SRS;Sealand;2019;Batch 35;04-11-2017;01-02-2019;14,9;59.500;184;9%;1%;55.002;250.027;4,55;1,20;1,29;0,73;4,20;333.531
XI;Salar;Level 2;19b;3;Aquagen;IPN SRS;Sealand;2019;Batch 35;02-11-2017;09-02-2019;15,2;59.500;181;8%;0%;54.939;272.780;4,97;1,28;1,36;0,73;4,58;385.466
XI;Salar;Level 2;19b;4;Aquagen;IPN SRS;Sealand;2019;Batch 35;05-11-2017;01-02-2019;14,9;59.500;171;7%;3%;56.692;257.977;4,55;1,20;1,27;0,74;4,34;339.014
XI;Salar;Level 2;19b;5;Aquagen;IPN SRS;Sealand;2019;Batch 35;03-11-2017;02-02-2019;15,0;59.500;191;11%;0%;52.683;265.030;5,03;1,28;1,39;0,74;4,45;380.175
XI;Salar;Level 2;19b;6;Aquagen;IPN SRS;Sealand;2019;Batch 35;06-11-2017;15-01-2019;14,3;59.500;174;8%;2%;55.582;258.465;4,65;1,18;1,25;0,77;4,34;335.758
XI;Salar;Level 2;19b;7;Aquagen;IPN SRS;Sealand;2019;Batch 35;03-11-2017;01-02-2019;14,9;59.500;189;10%;0%;53.474;266.300;4,98;1,24;1,34;0,74;4,48;369.776
XI;Salar;Level 2;19b;8;Aquagen;IPN SRS;Sealand;2019;Batch 35;06-11-2017;14-02-2019;15,2;59.500;175;11%;0%;52.891;234.376;4,43;1,28;1,40;0,71;3,94;339.304
XI;Salar;Level 2;19b;9;Aquagen;IPN SRS;Sealand;2019;Batch 35;04-11-2017;15-01-2019;14,3;59.500;188;6%;8%;60.407;287.776;4,76;1,15;1,20;0,76;4,84;357.180
XI;Salar;Level 2;19b;10;Aquagen;IPN SRS;Sealand;2019;Batch 35;06-11-2017;14-02-2019;15,2;59.500;159;10%;-4%;50.997;219.638;4,31;1,35;1,46;0,73;3,69;330.019
XI;Salar;Level 2;19b;11;Aquagen;IPN SRS;Sealand;2019;Batch 35;08-11-2017;08-02-2019;15,0;59.500;176;10%;2%;54.740;259.825;4,75;1,25;1,34;0,74;4,37;359.111
XI;Salar;Level 2;19b;13;Aquagen;IPN SRS;Sealand;2019;Batch 35;09-11-2017;20-02-2019;15,3;59.500;179;9%;3%;56.066;261.486;4,66;1,26;1,34;0,72;4,39;362.931
XI;Salar;Level 2;19b;12;Aquagen;IPN;Sealand;2019;Batch 36;12-11-2017;05-03-2019;15,7;59.500;168;11%;3%;54.588;256.170;4,69;1,27;1,37;0,72;4,31;363.572
XI;Salar;Level 2;19b;14;Aquagen;IPN;Sealand;2019;Batch 36;15-11-2017;03-03-2019;15,5;52.250;160;17%;-2%;42.337;196.187;4,63;1,24;1,47;0,73;3,75;297.790
XI;Salar;Level 2;19b;15;Aquagen;IPN;Sealand;2019;Batch 36;10-11-2017;07-03-2019;15,8;59.500;167;10%;3%;55.590;270.182;4,86;1,28;1,38;0,72;4,54;386.620
XI;Salar;Level 2;19b;16;Aquagen;IPN;Sealand;2019;Batch 36;17-11-2017;05-03-2019;15,5;52.250;164;10%;3%;48.369;220.642;4,56;1,22;1,31;0,72;4,22;298.747
XI;Salar;Level 2;19b;17;Aquagen;IPN;Sealand;2019;Batch 36;10-11-2017;09-03-2019;15,9;59.500;171;10%;1%;53.953;255.060;4,73;1,31;1,41;0,70;4,29;372.895
XI;Salar;Level 2;19b;18;Aquagen;IPN;Sealand;2019;Batch 36;17-11-2017;09-03-2019;15,6;55.000;168;10%;3%;51.082;219.973;4,31;1,29;1,38;0,70;4,00;314.641
XI;Salar;Dring 1;22a;114;Aquagen;IPN;Sealand;2019;Batch 33;28-07-2017;10-11-2018;15,4;60.000;186;14%;6%;55.253;252.838;4,58;1,22;1,31;0,70;4,21;341.018
XI;Salar;Dring 1;22a;115;Aquagen;IPN;Sealand;2019;Batch 33;03-08-2017;16-01-2019;17,4;60.000;191;12%;4%;55.760;267.677;4,80;1,35;1,44;0,62;4,46;397.435
XI;Salar;Dring 1;22a;116;Aquagen;IPN;Sealand;2019;Batch 33;28-07-2017;08-12-2018;16,3;60.000;187;16%;-4%;47.828;224.232;4,69;1,31;1,41;0,66;3,74;325.048
XI;Salar;Dring 1;22a;117;Aquagen;IPN;Sealand;2019;Batch 33;28-07-2017;16-01-2019;17,6;60.000;187;11%;5%;56.465;256.727;4,55;1,37;1,45;0,61;4,28;385.264
XI;Salar;Dring 1;22a;118;Aquagen;IPN;Sealand;2019;Batch 33;28-07-2017;13-01-2019;17,5;60.000;187;16%;16%;59.825;270.194;4,52;1,32;1,43;0,61;4,50;399.741
XI;Salar;Dring 1;22a;101;Aquagen;IPN;Pullinque;2019;Batch 1085;28-07-2017;01-06-2018;10,1;60.000;92;100%;0%;0;0;0,00;1,99;-27,11;0,00;0,00;149.639
XI;Salar;Dring 1;22a;102;Aquagen;IPN;Niltre;2019;Batch 1085;28-07-2017;11-01-2019;17,4;60.000;85;32%;0%;40.728;161.755;3,97;1,29;1,53;0,76;2,70;258.910
XI;Salar;Dring 1;22a;103;Aquagen;IPN;Niltre;2019;Batch 1085;28-07-2017;27-01-2019;18,0;60.000;85;42%;3%;36.458;176.631;4,84;1,27;1,60;0,75;2,94;295.187
XI;Salar;Dring 1;22a;104;Aquagen;IPN;Niltre;2019;Batch 1085;03-08-2017;17-02-2019;18,5;60.000;85;36%;6%;42.144;188.971;4,48;1,30;1,54;0,74;3,15;305.516
XI;Salar;Dring 1;22a;105;Aquagen;IPN;Niltre;2019;Batch 1085;05-08-2017;04-02-2019;18,0;60.000;85;51%;11%;35.998;144.355;4,01;1,30;1,73;0,73;2,41;259.557
XI;Salar;Dring 1;22a;106;Aquagen;IPN;Niltre;2019;Batch 1085;04-08-2017;13-02-2019;18,3;60.000;85;27%;8%;48.539;219.868;4,53;1,28;1,45;0,74;3,66;336.235
XI;Salar;Dring 1;22a;107;Aquagen;IPN;Niltre;2019;Batch 1085;07-08-2017;13-02-2019;18,2;60.000;85;34%;2%;41.030;191.729;4,67;1,31;1,55;0,74;3,20;311.204
XI;Salar;Dring 1;22a;108;Aquagen;IPN;Niltre;2019;Batch 1085;10-08-2017;01-12-2018;15,7;53.500;85;22%;-2%;40.963;156.924;3,83;1,26;1,38;0,82;2,93;226.598
XI;Salar;Dring 1;22a;109;Aquagen;IPN;Pullinque;2019;Batch 1085;10-08-2017;24-09-2018;13,4;60.000;92;12%;2%;54.148;186.225;3,44;1,19;1,26;0,90;3,10;245.247
XI;Salar;Dring 1;22a;110;Aquagen;IPN;Pullinque;2019;Batch 1085;12-08-2017;05-12-2018;15,7;58.848;92;13%;0%;51.443;206.870;4,02;1,24;1,33;0,81;3,52;288.030
XI;Salar;Dring 1;22a;111;Aquagen;IPN SRS;Sealand;2019;Batch 34;05-08-2017;01-11-2018;14,9;60.000;172;7%;6%;59.613;276.938;4,65;1,22;1,28;0,75;4,62;366.896
XI;Salar;Dring 1;22a;112;Aquagen;IPN SRS;Sealand;2019;Batch 34;07-08-2017;30-09-2018;13,7;60.000;177;9%;-11%;48.120;213.018;4,43;1,24;1,32;0,80;3,55;288.457
XI;Salar;Dring 1;22a;113;Aquagen;IPN SRS;Sealand;2019;Batch 34;04-08-2017;16-11-2018;15,4;60.000;175;7%;9%;61.491;273.577;4,45;1,25;1,30;0,71;4,56;368.399
XI;Salar;Dring 3;22a;101;Aquagen;IPN;Pullinque;2019;Batch 1085;17-06-2017;09-12-2018;17,7;52.941;85;8%;5%;51.544;272.263;5,28;1,20;1,26;0,78;5,14;362.274
XI;Salar;Dring 3;22a;102;Aquagen;IPN;Pullinque;2019;Batch 1085;19-06-2017;25-11-2018;17,2;52.941;85;9%;27%;62.948;328.201;5,21;0,95;0,98;0,80;6,20;342.254
XI;Salar;Dring 3;22a;103;Aquagen;IPN;Pullinque;2019;Batch 1085;17-06-2017;07-01-2019;18,7;52.941;85;5%;8%;54.667;317.925;5,82;1,16;1,20;0,76;6,01;404.497
XI;Salar;Dring 3;22a;104;Aquagen;IPN;Pullinque;2019;Batch 1085;21-06-2017;28-12-2018;18,2;52.941;85;14%;-4%;43.479;241.772;5,56;1,34;1,48;0,80;4,57;377.365
XI;Salar;Dring 3;22a;105;Aquagen;IPN;Pullinque;2019;Batch 1085;19-06-2017;19-12-2018;18,0;52.941;85;6%;7%;53.280;306.298;5,75;1,16;1,20;0,79;5,79;388.576
XI;Salar;Dring 3;22a;106;Aquagen;IPN;Pullinque;2019;Batch 1085;22-06-2017;07-01-2019;18,5;52.941;85;10%;-2%;46.948;270.160;5,75;1,22;1,30;0,77;5,10;370.509
XI;Salar;Dring 3;22a;107;Aquagen;IPN;Pullinque;2019;Batch 1085;05-07-2017;12-12-2018;17,2;52.941;85;5%;8%;54.809;313.900;5,73;1,21;1,24;0,82;5,93;412.974
XI;Salar;Dring 3;22a;108;Aquagen;IPN;Pullinque;2019;Batch 1085;05-07-2017;13-12-2018;17,2;52.941;85;5%;13%;57.130;308.393;5,40;1,14;1,16;0,81;5,83;378.534
XI;Salar;Dring 3;22a;109;Aquagen;IPN;Pullinque;2019;Batch 1085;08-07-2017;04-10-2018;14,9;52.941;85;2%;6%;54.894;279.393;5,09;1,18;1,19;0,92;5,28;352.771
XI;Salar;Dring 3;22a;110;Aquagen;IPN;Sealand;2019;Batch 33;04-07-2017;08-11-2018;16,1;52.941;196;3%;5%;54.108;309.294;5,72;1,19;1,20;0,70;5,84;387.322
XI;Salar;Dring 3;22a;111;Aquagen;IPN;Sealand;2019;Batch 33;30-06-2017;18-12-2018;17,6;52.941;186;4%;-20%;40.342;241.691;5,99;1,35;1,40;0,67;4,57;349.406
XI;Salar;Dring 3;22a;112;Aquagen;IPN;Sealand;2019;Batch 33;29-06-2017;13-12-2018;17,4;52.941;181;4%;-6%;47.614;281.586;5,91;1,28;1,32;0,67;5,32;385.755
XI;Salar;Dring 3;22a;113;Aquagen;IPN;Sealand;2019;Batch 33;30-06-2017;04-10-2018;15,1;52.941;171;2%;-10%;46.572;258.085;5,54;1,19;1,19;0,77;4,87;320.359
XI;Salar;Dring 3;22a;114;Aquagen;IPN;Sealand;2019;Batch 33;29-06-2017;17-10-2018;15,6;52.941;181;2%;1%;52.536;275.207;5,24;1,14;1,15;0,73;5,20;329.504
XI;Salar;Dring 3;22a;115;Aquagen;IPN;Sealand;2019;Batch 33;25-06-2017;07-12-2018;17,4;52.941;175;3%;-9%;46.266;260.405;5,63;1,31;1,34;0,67;4,92;363.370
XI;Salar;Dring 3;22a;116;Aquagen;IPN;Sealand;2019;Batch 33;24-06-2017;25-12-2018;18,0;52.941;181;5%;-4%;48.145;277.638;5,77;1,24;1,29;0,65;5,24;371.822
XI;Salar;Dring 3;22a;117;Aquagen;IPN;Sealand;2019;Batch 33;25-06-2017;23-12-2018;17,9;52.941;178;7%;18%;58.625;324.541;5,54;1,02;1,06;0,64;6,13;359.697
XI;Salar;Dring 3;22a;118;Aquagen;IPN;Sealand;2019;Batch 33;24-06-2017;23-10-2018;15,9;52.941;181;3%;-3%;49.882;245.789;4,93;1,22;1,24;0,70;4,64;315.188
XI;Salar;Orestes;30a;1;Aquagen;IPN SRS;Sealand;2018;Batch 34;03-09-2017;11-10-2018;13,2;28.692;171;5%;-8%;25.104;145.734;5,81;1,10;1,11;0,89;5,08;168.733
XI;Salar;Orestes;30a;2;Aquagen;IPN SRS;Sealand;2018;Batch 34;03-09-2017;08-10-2018;13,1;27.778;171;1%;18%;32.497;190.058;5,85;0,98;0,98;0,90;6,84;196.617
XI;Salar;Orestes;30a;3;Aquagen;IPN SRS;Sealand;2018;Batch 34;03-09-2017;14-10-2018;13,3;27.324;181;1%;16%;31.412;195.632;6,23;1,03;1,04;0,89;7,16;212.612
XI;Salar;Orestes;30a;4;Aquagen;IPN SRS;Sealand;2018;Batch 34;03-09-2017;11-10-2018;13,2;29.146;181;6%;-14%;23.161;130.763;5,65;1,25;1,26;0,87;4,49;170.108
XI;Salar;Orestes;30a;5;Aquagen;IPN SRS;Sealand;2018;Batch 34;05-09-2017;14-10-2018;13,2;29.010;207;6%;-11%;24.210;146.443;6,05;1,20;1,21;0,85;5,05;182.589
XI;Salar;Orestes;30a;6;Aquagen;IPN SRS;Sealand;2018;Batch 34;05-09-2017;01-10-2018;12,8;27.460;207;1%;14%;31.124;180.015;5,78;1,08;1,09;0,87;6,56;204.146
XI;Salar;Orestes;30a;7;Aquagen;IPN SRS;Sealand;2018;Batch 34;05-09-2017;17-10-2018;13,3;27.378;184;1%;16%;31.674;187.859;5,93;1,00;1,00;0,87;6,86;197.284
XI;Salar;Orestes;30a;8;Aquagen;IPN SRS;Sealand;2018;Batch 34;05-09-2017;07-10-2018;13,0;29.092;184;7%;2%;27.534;155.531;5,65;1,06;1,07;0,88;5,35;173.530
XI;Salar;Orestes;30a;9;Aquagen;IPN SRS;Sealand;2018;Batch 34;06-09-2017;02-11-2018;13,8;28.969;182;5%;7%;29.351;172.673;5,88;1,09;1,10;0,84;5,96;198.477
XI;Salar;Orestes;30a;10;Aquagen;IPN SRS;Sealand;2018;Batch 34;06-09-2017;30-10-2018;13,7;27.501;182;1%;14%;31.215;177.331;5,68;1,06;1,06;0,84;6,45;197.693
XI;Salar;Orestes;30a;11;Aquagen;IPN SRS;Sealand;2018;Batch 34;09-09-2017;28-11-2018;14,6;27.955;167;1%;12%;30.927;192.357;6,22;1,13;1,14;0,83;6,88;230.453
XI;Salar;Orestes;30a;12;Aquagen;IPN SRS;Sealand;2018;Batch 34;09-09-2017;28-11-2018;14,6;28.515;167;6%;-4%;25.677;165.224;6,43;1,17;1,18;0,84;5,79;203.869
XI;Salar;Orestes;30a;13;Aquagen;IPN SRS;Sealand;2018;Batch 34;09-09-2017;30-11-2018;14,7;29.245;171;7%;0%;27.131;177.028;6,52;1,25;1,27;0,83;6,05;234.911
XI;Salar;Orestes;30a;14;Aquagen;IPN SRS;Sealand;2018;Batch 34;09-09-2017;27-11-2018;14,6;27.225;171;1%;-45%;14.628;93.014;6,36;2,23;2,25;0,83;3,42;215.007
XI;Salar;Orestes;30a;15;Aquagen;IPN SRS;Sealand;2018;Batch 34;10-09-2017;07-10-2018;12,9;27.953;162;0%;14%;31.837;183.230;5,76;1,10;1,11;0,93;6,55;212.768
XI;Salar;Orestes;30a;16;Aquagen;IPN SRS;Sealand;2018;Batch 34;10-09-2017;22-11-2018;14,4;28.517;162;6%;-36%;16.666;104.094;6,25;1,92;1,95;0,85;3,65;209.101
XI;Salar;Orestes;30a;17;Aquagen;IPN SRS;Sealand;2018;Batch 34;10-09-2017;04-12-2018;14,8;28.501;165;5%;-1%;26.699;174.917;6,55;1,16;1,17;0,83;6,14;213.697
XI;Salar;Orestes;30a;18;Aquagen;IPN SRS;Sealand;2018;Batch 34;10-09-2017;21-11-2018;14,3;27.969;165;1%;14%;31.641;191.590;6,06;1,11;1,12;0,84;6,85;225.275
XI;Salar;Orestes;30a;19;Aquagen;IPN SRS;Sealand;2018;Batch 34;11-09-2017;05-12-2018;14,8;27.465;171;1%;12%;30.470;194.451;6,38;1,16;1,17;0,82;7,08;239.316
XI;Salar;Orestes;30a;20;Aquagen;IPN SRS;Sealand;2018;Batch 34;11-09-2017;17-11-2018;14,2;29.005;171;6%;-5%;25.788;162.993;6,32;1,16;1,17;0,85;5,62;198.979
XI;Salar;Orestes;30a;21;Aquagen;IPN SRS;Sealand;2018;Batch 34;11-09-2017;12-11-2018;14,0;28.930;173;9%;-5%;24.736;153.461;6,20;1,16;1,19;0,86;5,30;190.812
XI;Salar;Orestes;30a;22;Aquagen;IPN SRS;Sealand;2018;Batch 34;11-09-2017;12-11-2018;14,0;27.540;173;4%;10%;29.324;182.937;6,24;1,08;1,11;0,86;6,64;212.141
XI;Salar;Orestes;30a;23;Aquagen;IPN SRS;Sealand;2018;Batch 34;13-09-2017;21-11-2018;14,2;27.119;177;2%;20%;32.043;189.387;5,91;1,09;1,10;0,83;6,98;219.215
XI;Salar;Orestes;30a;24;Aquagen;IPN SRS;Sealand;2018;Batch 34;13-09-2017;14-11-2018;14,0;29.351;177;9%;-5%;25.213;151.871;6,02;1,19;1,21;0,84;5,17;190.932
XI;Salar;Ninualac 2;21c;101;Aquagen;IPN;Kudiñam;2018;Batch 1086;21-05-2017;24-10-2018;17,1;59.768;118;17%;-8%;44.674;286.445;6,41;1,17;1,20;0,78;4,79;360.067
XI;Salar;Ninualac 2;21c;102;Aquagen;IPN;Kudiñam;2018;Batch 1086;21-05-2017;27-10-2018;17,2;51.232;118;4%;19%;59.055;356.936;6,04;1,11;1,13;0,77;6,97;427.527
XI;Salar;Ninualac 2;21c;103;Aquagen;IPN;Kudiñam;2018;Batch 1086;20-05-2017;27-10-2018;17,2;54.340;115;3%;1%;53.087;320.969;6,05;1,16;1,17;0,77;5,91;397.730
XI;Salar;Ninualac 2;21c;104;Aquagen;IPN;Kudiñam;2018;Batch 1086;20-05-2017;03-10-2018;16,4;63.660;115;17%;8%;58.156;339.989;5,85;1,11;1,13;0,80;5,34;405.910
XI;Salar;Ninualac 2;21c;105;Aquagen;IPN;Kudiñam;2018;Batch 1086;18-05-2017;11-09-2018;15,8;64.392;137;16%;-4%;51.890;307.632;5,93;1,11;1,13;0,80;4,78;364.759
XI;Salar;Ninualac 2;21c;106;Aquagen;IPN;Kudiñam;2018;Batch 1086;18-05-2017;17-08-2018;15,0;55.608;137;4%;19%;64.212;350.923;5,47;1,09;1,11;0,82;6,31;410.597
XI;Salar;Ninualac 2;21c;107;Aquagen;IPN;Kudiñam;2018;Batch 1086;11-05-2017;26-10-2018;17,5;55.931;139;3%;12%;60.518;376.919;6,23;1,13;1,15;0,73;6,74;455.502
XI;Salar;Ninualac 2;21c;108;Aquagen;IPN;Kudiñam;2018;Batch 1086;11-05-2017;19-10-2018;17,2;64.069;139;16%;-2%;52.732;351.524;6,67;1,11;1,13;0,75;5,49;418.832
XI;Salar;Ninualac 2;21c;109;Aquagen;IPN;Kudiñam;2018;Batch 1086;10-05-2017;29-10-2018;17,6;64.024;118;15%;22%;68.405;426.496;6,23;1,06;1,07;0,75;6,66;483.427
XI;Salar;Ninualac 2;21c;110;Aquagen;IPN;Kudiñam;2018;Batch 1086;10-05-2017;18-09-2018;16,3;55.976;118;3%;-8%;49.454;294.113;5,95;1,10;1,12;0,80;5,25;345.564
XI;Salar;Ninualac 2;21c;111;Aquagen;IPN;Kudiñam;2018;Batch 1086;24-04-2017;18-10-2018;17,8;56.010;103;5%;5%;56.076;366.405;6,53;1,12;1,15;0,78;6,54;446.884
XI;Salar;Ninualac 2;21c;112;Aquagen;IPN;Kudiñam;2018;Batch 1086;24-04-2017;26-09-2018;17,0;63.990;103;16%;-2%;52.598;320.987;6,10;1,14;1,17;0,80;5,02;397.743
XI;Salar;Ninualac 2;21c;113;Aquagen;IPN;Kudiñam;2018;Batch 1086;22-04-2017;04-09-2018;16,4;63.988;107;18%;12%;60.073;350.973;5,84;1,11;1,16;0,81;5,48;429.432
XI;Salar;Ninualac 2;21c;114;Aquagen;IPN;Kudiñam;2018;Batch 1086;22-04-2017;18-09-2018;16,9;56.012;107;6%;-16%;43.994;272.564;6,20;1,27;1,33;0,80;4,87;381.723
XI;Salar;Ninualac 2;21c;115;Aquagen;IPN;Kudiñam;2018;Batch 1086;15-04-2017;09-07-2018;14,8;55.683;107;4%;18%;63.272;336.310;5,32;1,08;1,11;0,88;6,04;395.033
XI;Salar;Ninualac 2;21c;116;Aquagen;IPN;Kudiñam;2018;Batch 1086;15-04-2017;14-07-2018;14,9;64.317;107;15%;-12%;47.098;258.310;5,48;1,13;1,15;0,88;4,02;312.678
XI;Salar;Ninualac 2;21c;117;Aquagen;IPN;Kudiñam;2018;Batch 1086;14-04-2017;24-07-2018;15,3;65.550;107;16%;11%;62.130;320.463;5,16;1,15;1,19;0,85;4,89;400.851
XI;Salar;Ninualac 2;21c;118;Aquagen;IPN;Kudiñam;2018;Batch 1086;14-04-2017;22-07-2018;15,2;54.450;107;4%;-4%;50.097;277.142;5,53;1,13;1,16;0,87;5,09;339.667
XI;Salar;Ninualac 2;21c;119;Aquagen;IPN SRS;Sealand;2018;Batch 32;22-04-2017;23-08-2018;16,0;60.000;171;6%;-1%;55.438;306.242;5,52;1,17;1,21;0,73;5,10;385.345
XI;Salar;Ninualac 2;21c;120;Aquagen;IPN SRS;Sealand;2018;Batch 32;20-04-2017;28-08-2018;16,2;60.000;163;8%;0%;55.505;310.951;5,60;1,15;1,17;0,73;5,18;379.880
XI;Salar;Ninualac 2;21c;121;Aquagen;IPN SRS;Sealand;2018;Batch 32;19-04-2017;31-08-2018;16,4;60.000;163;7%;-2%;54.498;303.125;5,56;1,16;1,18;0,72;5,05;374.359
XI;Salar;Ninualac 2;21c;122;Aquagen;IPN SRS;Sealand;2018;Batch 32;13-04-2017;13-10-2018;18,0;60.000;163;8%;-3%;53.539;327.986;6,13;1,20;1,21;0,67;5,47;416.589
XI;Salar;Ninualac 2;21c;123;Aquagen;IPN SRS;Sealand;2018;Batch 32;12-04-2017;24-09-2018;17,4;60.000;161;11%;-2%;52.108;302.298;5,80;1,23;1,26;0,69;5,04;397.680
XI;Salar;Ninualac 2;21c;124;Aquagen;IPN SRS;Sealand;2018;Batch 32;13-04-2017;10-10-2018;17,9;60.000;161;10%;-2%;52.824;318.541;6,03;1,18;1,20;0,68;5,31;400.490
X;Salar;Caicura;2;1;Aquagen;IPN SRS;Sealand;2018;Batch 32;26-05-2017;15-07-2018;13,6;53.495;179;11%;5%;50.272;268.272;5,34;1,27;1,31;0,84;5,01;364.005
